name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/energyCooling,73,1.6186366614317742,1.5143542902678417,1.145831473996107,1.0142502141749148,2.899774341301959e-2,2.5470247028956942e-2,0.9710022565869804,0.974529752971043,sin(x1*x2) + cos(x0*x5*x7) + log(x0*x1) + sqrt.abs(x1*x3*x5*x7) + id(x0*x5*x6*x7) + sqrt.abs(x2*x4*x6) + sqrt(x1*x2*x3*x4*x6*x7) + tan(x0*x2) + sqrt(x0*x1*x2*x4*x5*x6*x7) + tanh(x0*x3*x7) + cos(x0*x5) + tan(x2*x3) + id(x2*x4) + sin(x0*x2*x3) + sqrt.abs(x1*x2*x4*x6*x7) + sin(x3)
results/energyCooling,74,1.5918511804855582,1.6262097167056297,1.1063036709706056,1.044906718135542,2.804596481366647e-2,2.9371848258587914e-2,0.9719540351863335,0.970628151741412,id(x0) + sin(x1*x4) + sqrt.abs(x1*x2*x3*x6*x7) + sqrt.abs(x0*x4) + cos(x0*x5*x7) + sin(x1*x2*x4*x5*x7) + tanh(x7) + tan(x0*x2*x3*x4*x5*x7) + sqrt.abs(x1) + sqrt(x6) + tan(x0*x2*x3*x4*x6*x7) + sqrt.abs(x0*x3*x6) + id(x0*x6) + cos(x1*x2) + tan(x2*x3) + cos(x4)
results/energyCooling,55,1.5810104721363536,1.5978393229137302,1.0882646389796518,1.1186078192414515,2.6604288927927194e-2,3.3538986437700376e-2,0.9733957110720728,0.9664610135622996,sin(x2*x4) + log(x3) + tanh(x1*x5*x6*x7) + sin(x0*x1*x2*x3*x4*x5*x7) + cos(x2) + cos(x0*x1*x2*x3*x5*x7) + id(x1*x4) + sin(x0*x2*x3*x5*x7) + sqrt.abs(x3*x4*x5*x6*x7) + sin(x0*x6) + id(x0*x5*x6) + sqrt(x0*x2*x3*x4*x5*x6*x7) + cos(x0*x3*x4) + sqrt(x0*x1) + id(x3*x5*x7) + tan(x0*x2*x3*x4*x5*x7)
results/energyCooling,60,1.5722111729674861,1.4943563052309186,1.0588917016730077,1.0193855755315993,2.6308974445730333e-2,2.9335402048466956e-2,0.9736910255542697,0.970664597951533,id(x3*x6) + id(x0*x1*x4*x5*x6*x7) + sin(x5*x7) + sin(x0*x3*x4) + tanh(x3*x4*x5*x6*x7) + tan(x1*x4*x5*x7) + sqrt(x0*x2*x3) + log(x4) + sqrt.abs(x1*x4*x6*x7) + tan(x0*x2) + sin(x1*x4) + tan(x0*x2*x3*x4*x5*x7) + sqrt.abs(x1*x2*x3) + tanh(x0*x6) + sqrt.abs(x0*x1*x2*x4*x6*x7) + tan(x2*x3)
results/energyCooling,64,1.5728637150145899,1.5831986417647628,1.0629959031331084,1.1026097476168852,2.6330817916943066e-2,3.292718025885217e-2,0.973669182083057,0.9670728197411478,tan(x1*x4*x5*x7) + cos(x0*x2*x4) + tan(x2*x3*x4) + cos(x0*x3*x5*x6*x7) + sin(x0*x1) + sqrt(x0*x1*x2*x7) + sin(x0*x2*x3*x5*x7) + tan(x0*x2*x3*x4*x5*x7) + id(x0*x4*x6) + cos(x2*x3) + sqrt.abs(x0*x6) + id(x0*x1*x2*x3*x4*x5*x7) + sin(x0*x1*x2*x4) + tan(x0*x1*x2) + sqrt(x1*x3*x5*x6*x7) + sqrt(x2*x4)
results/energyCooling,52,1.5850715876282746,1.5184681401797806,1.086167528061229,1.0387763848570628,2.6741140461897146e-2,3.0289708396084105e-2,0.9732588595381029,0.9697102916039159,cos(x0*x2*x3*x4*x5*x7) + sin(x0*x3*x4) + cos(x0*x1*x3*x4*x5*x7) + id(x5*x7) + sqrt.abs(x3*x4*x7) + sqrt.abs(x1*x6) + cos(x0*x2*x4) + tanh(x0*x3*x4*x5*x7) + sqrt.abs(x1*x4*x5*x6*x7) + tan(x2*x3) + sqrt(x0*x2*x6) + sqrt.abs(x0*x1*x2*x3*x4*x5*x6*x7) + cos(x0*x2*x3*x4*x5*x6*x7) + tan(x1*x4*x5*x7) + sin(x0*x2*x3) + id(x1*x4)
results/energyCooling,56,1.5975003601116877,1.5181623219496148,1.0766735852960785,1.052531561574037,2.716214679710894e-2,3.0277508980141195e-2,0.9728378532028911,0.9697224910198587,sqrt.abs(x0*x1*x2*x3*x4*x5*x7) + sqrt.abs(x0*x2*x3*x5*x6*x7) + sin(x0*x2) + sin(x2) + sin(x0*x2*x3) + tan(x1*x4*x5*x7) + exp(x0) + cos(x0*x1*x3*x4*x5*x7) + sqrt(x0*x1*x2*x3*x4*x5*x6*x7) + sqrt(x0*x2*x3*x4*x5*x6*x7) + cos(x2*x4) + id(x2*x4*x5*x6*x7) + sqrt(x1) + tanh(x0*x1*x3*x5*x7) + sqrt(x0*x1*x2*x4*x6) + sin(x0*x4)
results/energyCooling,62,1.586775489014211,1.5502626929381766,1.1073125244462552,1.1140411166397737,2.679866310846611e-2,3.157143453504387e-2,0.9732013368915339,0.9684285654649561,sqrt.abs(x0*x2*x3*x5*x7) + tan(x0*x2*x4*x5*x7) + id(x0*x2*x5*x6*x7) + tanh(x1*x3*x6) + sqrt(x0*x2) + tan(x2*x3) + id(x0*x1*x2) + sqrt(x1*x2*x3*x4*x5*x6*x7) + sqrt.abs(x0*x2*x3*x4*x6) + sin(x1*x4) + cos(x1*x2) + cos(x0*x1*x3*x4*x5*x7) + sin(x5*x7) + id(x2) + sin(x0*x3*x4) + id(x0*x2*x4)
results/energyCooling,56,1.5600114814637216,1.6710946478606092,1.0753645316603746,1.1709006772075603,2.755584400746808e-2,2.8443420979381486e-2,0.9724441559925319,0.9715565790206185,sin(x5*x7) + cos(x0*x1*x2*x3) + sqrt(x0*x1*x2*x3*x4*x7) + cos(x2) + cos(x1*x3) + sqrt(x0*x1*x2*x3*x4*x6*x7) + sqrt.abs(x2*x4) + sqrt.abs(x4*x6) + tan(x6*x7) + sin(x1*x6) + tan(x1*x3*x6) + id(x4*x5*x6*x7) + sqrt(x0*x2*x3*x4) + tanh(x1*x5*x6*x7) + sin(x1*x4) + tan(x2*x3)
results/energyCooling,66,1.5317659787827225,1.7024036464477879,1.0373648716903765,1.1464389192233904,2.656702760219315e-2,2.9519215689732682e-2,0.9734329723978068,0.9704807843102673,sqrt(x0*x2*x4*x5*x7) + sqrt(x6*x7) + sqrt(x0*x1*x3*x4*x6) + sqrt.abs(x6) + tan(x0*x2) + sin(x3*x5*x7) + sqrt(x1*x4*x6) + sqrt(x3) + tan(x0*x2*x4) + id(x0*x1*x4*x5*x7) + sqrt(x3*x6) + sqrt(x0*x1) + sin(x0*x2*x3) + cos(x0*x1*x4) + tan(x1*x4*x5*x7) + id(x1*x4)
results/energyCooling,101,1.5281008747116676,1.6513242691186758,1.0598507586202164,1.1546690798937675,2.6440044197217405e-2,2.7774385556397625e-2,0.9735599558027827,0.9722256144436023,sqrt.abs(x1*x2*x3*x4*x5*x6*x7) + id(x1*x2*x3*x4*x6) + sin(x5*x7) + tan(x1*x4*x5*x7) + sqrt.abs(x2) + tanh(x0*x1*x3*x4*x6*x7) + id(x0*x2*x6) + cos(x5) + id(x1*x2*x3*x4*x5*x7) + tanh(x0) + cos(x2*x4) + tan(x2*x3*x4) + cos(x1*x2*x3*x4) + id(x0*x5*x6*x7) + sin(x1*x4) + tan(x4)
results/energyCooling,92,1.5282688357713659,1.7060770228352165,1.0634017088500087,1.1922602003832083,2.644585682644334e-2,2.9646743821626922e-2,0.9735541431735567,0.9703532561783731,sqrt(x1*x2*x6*x7) + id(x0*x2*x4*x6) + id(x0*x2) + log(x2*x4) + sqrt(x3*x4*x5*x6*x7) + sin(x1*x5*x6*x7) + id(x0*x1*x2*x3*x4*x5*x7) + tan(x2*x3*x4) + cos(x1) + cos(x0*x2*x4) + sqrt(x0*x6) + sin(x3*x5*x7) + sqrt.abs(x0*x5*x6*x7) + sin(x5*x7) + id(x0*x2*x3*x4*x5*x6*x7) + cos(x1*x2)
results/energyCooling,62,1.5636872466391831,1.6776341550493996,1.0955407800550554,1.1922621778533646,2.768585348942873e-2,2.866647226550302e-2,0.9723141465105712,0.971333527734497,sin(x5*x7) + tan(x1*x4*x5*x7) + id(x0*x1*x4*x5*x6*x7) + cos(x1) + sqrt.abs(x0*x3*x4*x6*x7) + sqrt(x0*x4*x6) + sqrt(x0*x4) + sqrt.abs(x0*x2*x5*x6*x7) + sin(x0*x1*x3*x4) + id(x0*x3*x4*x5*x7) + sin(x1*x3*x4) + tanh(x4) + sqrt(x0*x2*x3*x4*x5*x6*x7) + sqrt(x3) + cos(x1*x2*x3*x5*x6*x7) + id(x1*x4)
results/energyCooling,74,1.5291961448336777,1.654174027965971,1.0668215806735633,1.1569079184549216,2.6477959715921238e-2,2.787033109408417e-2,0.9735220402840787,0.9721296689059158,sqrt.abs(x0*x4*x6) + sqrt(x0*x6*x7) + exp(x0*x6) + sin(x2) + sin(x5*x7) + tan(x4) + id(x0*x1*x2*x3*x4*x5*x7) + tanh(x5) + sin(x0) + sin(x0*x2*x4*x5*x7) + sqrt(x0*x1*x3*x4*x6*x7) + tan(x1*x4*x5*x7) + sqrt(x0*x4) + sin(x2*x4) + sqrt.abs(x1*x4) + cos(x0*x3)
results/energyCooling,71,1.5832500069243027,1.7209584583260813,1.044240491914349,1.2085083503906917,2.817982333810099e-2,3.0815323589496374e-2,0.971820176661899,0.9691846764105037,sqrt.abs(x1*x2*x3*x7) + cos(x0*x1*x2*x4) + tanh(x0) + sqrt(x3*x4*x6*x7) + cos(x1*x2) + sin(x0*x1*x2) + log(x4) + tan(x1*x3) + sqrt.abs(x0*x4*x6) + sqrt(x1*x2*x3*x4*x5*x6*x7) + sqrt.abs(x0*x1*x2*x3*x4*x5*x6*x7) + tanh(x0*x1*x6*x7) + sqrt(x4*x5*x6*x7) + cos(x1*x2*x4) + sin(x1) + cos(x0*x2)
results/energyCooling,62,1.5451163453203014,1.7041816920127,1.0521599798169636,1.2399060730269145,2.6838710303952944e-2,3.021744560722076e-2,0.9731612896960471,0.9697825543927793,tanh(x0*x2*x3*x4*x5*x6*x7) + cos(x2) + cos(x3*x4) + sqrt.abs(x1*x3*x6) + sin(x5*x7) + id(x0*x1) + sqrt.abs(x1*x2) + cos(x4) + cos(x1*x4) + sqrt(x0) + id(x0*x3*x4*x6*x7) + sqrt(x1*x2*x3*x5*x6*x7) + sin(x2*x4) + sqrt.abs(x2*x5*x6*x7) + tanh(x5) + exp(x0*x6)
results/energyCooling,77,1.5395091342625458,1.6850133240957021,1.0212632160781423,1.1789161967182842,2.6644268960088004e-2,2.9541506375141604e-2,0.973355731039912,0.9704584936248584,sin(x5*x7) + tanh(x0*x1*x3*x5*x7) + id(x3*x5*x6*x7) + sin(x1*x2*x4*x5*x7) + tan(x1*x3*x4) + id(x5*x6*x7) + tan(x3*x6) + tan(x1*x4*x5*x7) + cos(x0*x1*x2*x3) + sin(x1*x2*x3) + tan(x1*x2) + sqrt(x1*x3) + id(x0*x3*x4*x6*x7) + id(x4*x6) + id(x0*x2*x3*x4*x5*x6*x7) + sin(x0)
results/energyCooling,56,1.5599065472719755,1.6813999906040935,1.0377889155971687,1.175318222270693,2.7354981837685227e-2,2.941494492549724e-2,0.9726450181623147,0.9705850550745028,sin(x2*x3*x5*x7) + tan(x0*x2*x4*x5*x7) + id(x0*x2*x5*x6*x7) + id(x0*x3*x4*x6*x7) + cos(x1*x3) + tanh(x3*x5*x7) + sqrt(x3*x6) + sqrt.abs(x1*x2*x3*x5*x7) + sqrt.abs(x0*x2*x4*x6*x7) + tan(x2*x3*x4) + id(x0*x1) + sin(x0*x2) + log(x0*x2*x3*x4) + sin(x0*x2*x3) + id(x0*x6) + id(x1*x4)
results/energyCooling,74,1.5370174289251826,1.7123648958306794,1.0497804950199385,1.2170489069086972,2.6558090918461483e-2,3.050834088659945e-2,0.9734419090815385,0.9694916591134005,tanh(x5*x7) + tanh(x0*x1*x2*x3*x4*x5*x6*x7) + sqrt(x2*x3*x5*x6*x7) + tan(x4) + cos(x0*x4) + sqrt.abs(x0*x2*x3*x5*x6*x7) + sin(x2*x4) + sin(x0*x2*x4*x5*x6*x7) + id(x4*x6*x7) + cos(x0*x3) + sin(x5*x7) + log(x0*x1) + sqrt.abs(x2*x3) + id(x4*x6) + tan(x0*x1*x4) + sqrt(x0*x5*x6*x7)
results/energyCooling,65,1.569335904330758,1.658625988896903,1.0902450524851919,1.21643329420975,2.7686693364726647e-2,2.8623510108372732e-2,0.9723133066352734,0.9713764898916273,sqrt(x3*x6*x7) + id(x1*x4*x6*x7) + sqrt.abs(x1*x2*x5*x6*x7) + tan(x0*x2*x3*x4) + tanh(x1*x6) + tan(x2*x3) + tan(x1*x4*x5*x7) + sqrt.abs(x0*x1*x4) + id(x0*x6) + sqrt(x0*x1*x2*x3*x7) + sqrt.abs(x3*x5*x6*x7) + id(x2*x4) + id(x0*x1*x5*x6*x7) + sin(x5*x7) + sin(x1*x4) + sqrt.abs(x2*x3*x7)
